Start	Stop	Strand	Evidence_code	GeneName,GeneID,Contig
208992861	208994554	-	best	CRYGC,1420,NT_005403.17
209000097	209002421	-	protein  	LOC646091,646091,NT_005403.17
209007297	209010877	-	best	CRYGB,1419,NT_005403.17
209025464	209028297	-	best	CRYGA,1418,NT_005403.17
209030071	209054773	-	best	C2orf80,389073,NT_005403.17
209072783	209073790	+	best	RPSAP27,130429,NT_005403.17
209079448	209087349	-	protein  	LOC100128483,100128483,NT_005403.17
209100953	209119806	-	best	IDH1,3417,NT_005403.17
209130991	209223475	+	best	PIKFYVE,200576,NT_005403.17
209225152	209226193	-	protein  	LOC100288663,100288663,NT_005403.17
209271556	209359231	+	best	PTH2R,5746,NT_005403.17
209937321	209940279	-	protein  	LOC130195,130195,NT_005403.17
210009751	210012629	+	best	CRYGFP,1423,NT_005403.17
210043492	210045408	+	protein  	LOC402116,402116,NT_005403.17
210288771	210598834	+	best	MAP2,4133,NT_005403.17
210636717	210864024	+	best	C2orf21,285175,NT_005403.17
210673458	210675157	+	best	SNAI1L1,10415,NT_005403.17
210867352	210886291	+	best	RPE,6120,NT_005403.17
210885435	211036051	-	best	C2orf67,151050,NT_005403.17
210952950	210953788	+	best	RPL6P6,100270845,NT_005403.17
211052714	211090215	-	best	ACADL,33,NT_005403.17
211154868	211179895	-	best	MYL1,4632,NT_005403.17
211295973	211341499	-	best	LANCL1,10314,NT_005403.17
211342409	211543831	+	best	CPS1,1373,NT_005403.17
211482295	211484600	+	best	LOC29034,29034,NT_005403.17
212163603	212163946	-	best	RPS27P10,646233,NT_005403.17
212240442	213403352	-	best	ERBB4,2066,NT_005403.17
213696876	213698090	+	protein  	LOC646249,646249,NT_005403.17
213864408	214016333	-	best	IKZF2,22807,NT_005403.17
214149116	215275225	+	best	SPAG16,79582,NT_005403.17
215145313	215146248	-	best	RPL5P8,100130523,NT_005403.17
215276461	215440653	+	best	VWC2L,402117,NT_005403.17
215494151	215562788	+	protein identical N	LOC100128203,100128203,NT_005403.17
215593262	215674428	-	best	BARD1,580,NT_005403.17
215711843	215712226	+	best	RPL10P6,285176,NT_005403.17
215796266	216003151	-	best	ABCA12,26154,NT_005403.17
216176692	216214479	+	best	ATIC,471,NT_005403.17
216225177	216300791	-	best	FN1,2335,NT_005403.17
216669428	216669704	-	protein  	LOC646324,646324,NT_005403.17
216807314	216878346	-	best	MREG,55686,NT_005403.17
216844845	216878360	+	mRNA identical N	LOC100288812,100288812,NT_005403.17
216903111	216946532	-	best	PECR,55825,NT_005403.17
216946589	216967506	+	best	TMEM169,92691,NT_005403.17
216974020	217071016	+	best	XRCC5,7520,NT_005403.17
217122585	217236750	-	best	MARCH4,57574,NT_005403.17
217277137	217347776	+	best	SMARCAL1,50485,NT_005403.17
217363520	217366190	+	best	RPL37A,6168,NT_005403.17
217474994	217475760	-	best	PSMB3P2,130700,NT_005403.17
217498127	217529159	+	best	IGFBP2,3485,NT_005403.17
217536828	217560272	-	best	IGFBP5,3488,NT_005403.17
217650458	217650902	-	best	RPL31P14,100129310,NT_005403.17
217724181	217724782	-	best	TNP1,7141,NT_005403.17
218148746	218621316	-	best	DIRC3,729582,NT_005403.17
218559102	218560030	+	protein  	LOC100288848,100288848,NT_005403.17
218625261	218626019	-	best	LOC100128899,100128899,NT_005403.17
218664512	218808796	-	best	TNS1,7145,NT_005403.17
218923878	218926013	-	best	IL8RBP,3580,NT_005403.17
218938040	218954863	+	best	RUFY4,285180,NT_005403.17
218990746	219001975	+	best	IL8RB,3579,NT_005403.17
219027568	219031716	-	best	IL8RA,3577,NT_005403.17
219064999	219066573	+	best	HMGB1L9,654503,NT_005403.17
219081874	219119071	+	best	ARPC2,10109,NT_005403.17
219110549	219110641	+	tRNAscan-SE external N	TRNAY-AUA,100126505,NT_005403.17
219125738	219128582	+	best	GPBAR1,151306,NT_005403.17
219128852	219134893	-	best	AAMP,14,NT_005403.17
219135115	219211516	+	best	PNKD,25953,NT_005403.17
219136103	219137670	-	mRNA identical N	LOC100288953,100288953,NT_005403.17
219138917	219157280	-	best	TMBIM1,64114,NT_005403.17
219218765	219219348	+	best	RPL19P5,646532,NT_005403.17
219221579	219232817	+	best	C2orf62,375307,NT_005403.17
219246752	219261617	+	best	SLC11A1,6556,NT_005403.17
219264478	219270664	+	best	CTDSP1,58190,NT_005403.17
219267369	219267445	+	external external N	MIR26B,407017,NT_005403.17
219283838	219314248	+	best	VIL1,7429,NT_005403.17
219314974	219433084	-	best	USP37,57695,NT_005403.17
219433678	219458999	+	best	RQCD1,9125,NT_005403.17
219472632	219501904	+	best	PLCD4,84812,NT_005403.17
219491132	219491207	+	best	TRNAQ44P,100189503,NT_005403.17
219502639	219524355	-	best	ZNF142,7701,NT_005403.17
219524379	219528166	+	best	BCS1L,617,NT_005403.17
219528587	219536781	-	best	RNF25,64320,NT_005403.17
219536762	219567440	+	best	STK36,27148,NT_005403.17
219575568	219620139	+	best	TTLL4,9654,NT_005403.17
219646472	219680016	+	best	CYP27A1,1593,NT_005403.17
219687106	219696512	-	best	PRKAG3,53632,NT_005403.17
219706328	219706788	+	best	RPL23AP31,100271460,NT_005403.17
219724546	219738954	+	best	WNT6,7475,NT_005403.17
219745255	219758651	+	best	WNT10A,80326,NT_005403.17
219748572	219757638	-	mRNA identical N	LOC100288883,100288883,NT_005403.17
219818123	219818705	-	best	KRT8P30,391485,NT_005403.17
219824398	219826877	+	best	CDK5R2,8941,NT_005403.17
219841006	219842644	+	best	LOC151300,151300,NT_005403.17
219845809	219850379	-	best	FEV,54738,NT_005403.17
219854912	219858127	-	best	CRYBA2,1412,NT_005403.17
219866367	219866430	-	external external N	MIR375,494324,NT_005403.17
219867576	219906245	-	best	CCDC108,255101,NT_005403.17
219919146	219925189	-	best	IHH,3549,NT_005403.17
219919146	219925237	+	mRNA identical N	LOC100288913,100288913,NT_005403.17
219940046	220025587	-	best	NHEJ1,79840,NT_005403.17
220026181	220034817	-	best	SLC23A3,151295,NT_005403.17
220036619	220041702	-	best	C2orf24,27013,NT_005403.17
220042939	220050197	+	best	FAM134A,79137,NT_005403.17
220071538	220074370	+	best	ZFAND2B,130617,NT_005403.17
220074494	220083672	-	best	ABCB6,10058,NT_005403.17
220084102	220094361	-	best	ATG9A,79065,NT_005403.17
220094479	220101391	+	best	ANKZF1,55139,NT_005403.17
220101493	220110131	-	best	GLB1L,79411,NT_005403.17
220110192	220115059	+	best	STK16,8576,NT_005403.17
220115001	220118638	-	best	TUBA4A,7277,NT_005403.17
220117965	220136910	+	best	TUBA4B,80086,NT_005403.17
220144040	220151622	+	best	DNAJB2,3300,NT_005403.17
220154345	220174143	-	best	PTPRN,5798,NT_005403.17
220158833	220158922	-	external external N	MIR153-1,406944,NT_005403.17
220192131	220197899	-	best	RESP18,389075,NT_005403.17
220238180	220252662	-	best	DNPEP,23549,NT_005403.17
220283036	220290904	-	mRNA identical N	LOC100288941,100288941,NT_005403.17
220283099	220291461	+	best	DES,1674,NT_005403.17
220299700	220358354	+	best	SPEG,10290,NT_005403.17
220363613	220371711	+	best	GMPPA,29926,NT_005403.17
220379052	220403494	+	best	ACCN4,55515,NT_005403.17
220403669	220408487	-	best	CHPF,79586,NT_005403.17
220408745	220415317	+	best	TMEM198,130612,NT_005403.17
220415464	220436011	-	best	OBSL1,23363,NT_005403.17
220436954	220440427	+	best	INHA,3623,NT_005403.17
220462596	220481173	+	best	STK11IP,114790,NT_005403.17
220492292	220506702	+	best	SLC4A3,6508,NT_005403.17
220548787	220556575	-	protein  	LOC100129746,100129746,NT_005403.17
220562535	220562936	+	best	RPL23P4,100270961,NT_005403.17
222282747	222437010	-	best	EPHA4,2043,NT_005403.17
222437226	222439174	+	mRNA  	LOC729770,729770,NT_005403.17
222448232	222457651	+	best	RPL23P5,402120,NT_005403.17
222808942	222809530	+	mRNA identical N	LOC646644,646644,NT_005403.17
222826389	222829176	+	best	HSPA9P,266724,NT_005403.17
222909244	222909713	-	best	RPL23AP28,100271457,NT_005403.17
223064607	223163700	-	best	PAX3,5077,NT_005403.17
223162866	223169936	+	best	CCDC140,151278,NT_005403.17
223181395	223186441	+	mRNA  	LOC440934,440934,NT_005403.17
223289322	223423617	+	best	SGPP2,130367,NT_005403.17
223316894	223318205	-	best	NANOGP2,414131,NT_005403.17
223436162	223520827	-	best	FARSB,10056,NT_005403.17
223536457	223574649	+	best	MOGAT1,116255,NT_005403.17
223591149	223591594	+	best	RPL31P17,653773,NT_005403.17
223725732	223808119	+	best	ACSL3,2181,NT_005403.17
223916862	223920355	+	best	KCNE4,23704,NT_005403.17
224186315	224186387	-	best	TRNAK39P,100189504,NT_005403.17
224262980	224414221	-	protein  	LOC100289013,100289013,NT_005403.17
224461658	224467121	-	best	SCG2,7857,NT_005403.17
224569507	224570057	+	protein  	LOC646696,646696,NT_005403.17
224620047	224702319	-	best	AP1S3,130340,NT_005403.17
224701924	224785530	+	protein  	LOC100132512,100132512,NT_005403.17
224740065	224810052	-	best	WDFY1,57590,NT_005403.17
224822121	224832431	+	best	MRPL44,65080,NT_005403.17
224839765	224904036	-	best	SERPINE2,5270,NT_005403.17
225159647	225160470	+	protein  	LOC100289117,100289117,NT_005403.17
225243415	225266711	-	best	FAM124B,79843,NT_005403.17
225266131	225266760	+	mRNA identical N	LOC100289075,100289075,NT_005403.17
225334869	225450110	-	best	CUL3,8452,NT_005403.17
225629807	225907330	-	best	DOCK10,55619,NT_005403.17
226265602	226518734	+	best	KIAA1486,57624,NT_005403.17
227596033	227663506	-	best	IRS1,3667,NT_005403.17
227700773	227861592	+	best	RHBDD1,84236,NT_005403.17
227867427	228029275	-	best	COL4A4,1286,NT_005403.17
228029281	228179507	+	best	COL4A3,1285,NT_005403.17
228192228	228222549	+	best	MFF,56947,NT_005403.17
228226872	228244022	-	best	TM4SF20,79853,NT_005403.17
228336888	228425938	+	best	AGFG1,3267,NT_005403.17
228474806	228497888	-	best	C2orf83,56918,NT_005403.17
228549926	228582745	-	best	SLC19A3,80704,NT_005403.17
228643206	228643451	-	protein  	LOC100289106,100289106,NT_005403.17
228666410	228669393	+	protein  	LOC100129886,100129886,NT_005403.17
228678558	228682280	+	best	CCL20,6364,NT_005403.17
228732690	228735526	-	best	TDGF2,22816,NT_005403.17
228734830	228736380	-	protein identical N	LOC100132934,100132934,NT_005403.17
228736327	228789026	+	best	WDR69,164781,NT_005403.17
228844670	229046361	-	best	SPHKAP,80309,NT_005403.17
229216833	229217930	-	protein  	LOC646794,646794,NT_005403.17
229868602	229869098	+	best	RPL17P14,100270941,NT_005403.17
229888689	230136057	-	best	PID1,55022,NT_005403.17
230125534	230126312	+	mRNA identical N	LOC100289215,100289215,NT_005403.17
230222345	230579286	-	best	DNER,92737,NT_005403.17
230470955	230471015	+	best	RNU7-9P,100147757,NT_005403.17
230566510	230566868	+	protein  	LOC100130031,100130031,NT_005403.17
230631930	230786655	-	best	TRIP12,9320,NT_005403.17
230787207	230877825	+	best	FBXO36,130888,NT_005403.17
230899698	230933619	-	best	SLC16A14,151473,NT_005403.17
230922947	230923040	-	best	RNY4P19,100169834,NT_005403.17
231033634	231084827	-	best	SP110,3431,NT_005403.17
231090445	231177930	+	best	SP140,11262,NT_005403.17
231191894	231268445	+	best	SP140L,93349,NT_005403.17
231275415	231277244	-	mRNA  	LOC729879,729879,NT_005403.17
231280871	231410317	+	best	SP100,6672,NT_005403.17
231379576	231380916	+	best	HMGB1L3,10356,NT_005403.17
231436610	231438671	-	best	LOC646839,646839,NT_005403.17
231577557	231685790	+	best	CAB39,51719,NT_005403.17
231729621	231743963	+	best	ITM2C,81618,NT_005403.17
231772043	231789941	-	best	GPR55,9290,NT_005403.17
231812752	231822669	+	protein  	LOC100289170,100289170,NT_005403.17
231860839	231871999	+	best	SPATA3,130560,NT_005403.17
231902281	231914429	+	best	C2orf72,257407,NT_005403.17
231921609	232037473	+	best	PSMD1,5707,NT_005403.17
231972947	231989824	-	best	HTR2B,3357,NT_005403.17
232063342	232209914	+	best	ARMC9,80210,NT_005403.17
232120779	232121170	+	best	RPS28P4,645899,NT_005403.17
232258390	232259722	+	mRNA identical N	LOC100289203,100289203,NT_005403.17
232260335	232263684	+	best	B3GNT7,93010,NT_005403.17
232298674	232299137	-	protein identical N	LOC729898,729898,NT_005403.17
232301814	232302132	-	protein  	LOC100289360,100289360,NT_005403.17
232319142	232322149	+	mRNA identical N	LOC100289394,100289394,NT_005403.17
232319459	232329205	-	best	NCL,4691,NT_005403.17
232320511	232320647	-	best	SNORA75,654321,NT_005403.17
232321155	232321234	-	best	SNORD20,6082,NT_005403.17
232325079	232325153	-	best	SNORD82,25826,NT_005403.17
232373137	232379050	-	best	C2orf52,151477,NT_005403.17
232387871	232395182	-	best	NMUR1,10316,NT_005403.17
232424559	232425108	+	best	RPL21P35,100270955,NT_005403.17
232450575	232455638	+	best	RPL23AP26,391490,NT_005403.17
232457612	232458994	+	best	C2orf57,165100,NT_005403.17
232573235	232578251	+	best	PTMA,5757,NT_005403.17
232597147	232645974	-	best	PDE6D,5147,NT_005403.17
232651162	232673434	+	best	COPS7B,64708,NT_005403.17
232654196	232654596	-	best	RPL28P2,100270971,NT_005403.17
232674683	232675209	-	best	GAMTP,391491,NT_005403.17
232756952	232757008	-	external external N	MIR1471,100302166,NT_005403.17
232790135	232790959	-	best	NPPC,4880,NT_005403.17
232826293	233201908	+	best	DIS3L2,129563,NT_005403.17
233207804	233209423	+	best	LOC730069,730069,NT_005403.17
233215835	233216072	-	best	ECEL1P3,260332,NT_005403.17
233243348	233247599	+	best	ALPP,250,NT_005403.17
233250460	233251754	-	best	ECEL1P2,347694,NT_005403.17
233271552	233275424	+	best	ALPPL2,251,NT_005403.17
233281147	233282347	-	mRNA identical N	LOC100289433,100289433,NT_005403.17
233282644	233284785	-	mRNA  	LOC100131546,100131546,NT_005403.17
233284843	233286264	+	mRNA identical N	LOC100289284,100289284,NT_005403.17
233306749	233312676	+	best	DIS3L2P,282697,NT_005403.17
233320833	233324742	+	best	ALPI,248,NT_005403.17
233344537	233352532	-	best	ECEL1,9427,NT_005403.17
233385309	233390423	+	mRNA identical N	LOC646960,646960,NT_005403.17
233390922	233400205	+	best	CHRND,1144,NT_005403.17
233404437	233411038	+	best	CHRNG,1146,NT_005403.17
233412779	233415226	-	best	TIGD1,200765,NT_005403.17
233415357	233433920	+	best	EIF4E2,9470,NT_005403.17
233498324	233547486	+	best	EFHD1,80303,NT_005403.17
233562015	233725287	+	best	GIGYF2,26058,NT_005403.17
233630860	233641275	-	best	KCNJ13,3769,NT_005403.17
233734994	233741107	+	best	C2orf82,389084,NT_005403.17
233741854	233743418	+	mRNA identical N	LOC100289490,100289490,NT_005403.17
233743396	233877951	-	best	NGEF,25791,NT_005403.17
233897382	233899767	+	best	NEU2,4759,NT_005403.17
233925036	233995874	+	best	INPP5D,3635,NT_005403.17
234054795	234116549	+	best	INPP5D,3635,NT_005120.16
234160217	234204320	+	best	ATG16L1,55054,NT_005120.16
234184372	234184649	+	best	SCARNA5,677775,NT_005120.16
234197322	234197587	+	best	SCARNA6,677772,NT_005120.16
234216309	234255701	+	best	SAG,6295,NT_005120.16
234263153	234380743	+	best	DGKD,8527,NT_005120.16
234378039	234380744	-	mRNA identical N	LOC100289669,100289669,NT_005120.16
234384165	234474236	-	best	USP40,55230,NT_005120.16
234384166	234385996	+	mRNA identical N	LOC100286893,100286893,NT_005120.16
234494085	234494937	+	best	UGT1A12P,54573,NT_005120.16
234512199	234513044	+	best	UGT1A11P,54574,NT_005120.16
234526291	234681945	+	best	UGT1A8,54576,NT_005120.16
234545123	234681951	+	best	UGT1A10,54575,NT_005120.16
234556575	234557672	+	best	UGT1A13P,404204,NT_005120.16
234580544	234681951	+	best	UGT1A9,54600,NT_005120.16
234590584	234681945	+	best	UGT1A7,54577,NT_005120.16
234600321	234681951	+	best	UGT1A6,54578,NT_005120.16
234621638	234681945	+	best	UGT1A5,54579,NT_005120.16
234627438	234681945	+	best	UGT1A4,54657,NT_005120.16
234630187	234630711	-	best	RPL17P11,100270937,NT_005120.16
234637773	234681945	+	best	UGT1A3,54659,NT_005120.16
234651396	234652661	-	best	DNAJB3,414061,NT_005120.16
234655754	234657186	+	best	UGT1A2P,54580,NT_005120.16
234662962	234663915	-	mRNA  	LOC100286922,100286922,NT_005120.16
234668919	234681945	+	best	UGT1A1,54658,NT_005120.16
234687052	234742067	+	mRNA identical N	HEATR7B1,339766,NT_005120.16
234745486	234763212	-	best	HJURP,55355,NT_005120.16
234774083	234777055	-	best	MSL3L2,151507,NT_005120.16
234826043	234928166	+	best	TRPM8,79054,NT_005120.16
234854790	234864073	-	mRNA identical N	LOC100130859,100130859,NT_005120.16
234959346	234985776	+	best	SPP2,6694,NT_005120.16
235238046	235238517	+	best	RPS20P12,100271083,NT_005120.16
235358924	235364427	-	protein identical N	LOC100287159,100287159,NT_005120.16
235401685	235405693	-	best	ARL4C,10123,NT_005120.16
235860628	235964358	+	best	SH3BP4,23677,NT_005120.16
236055667	236056144	-	protein  	LOC642692,642692,NT_005120.16
236402736	237034127	+	best	AGAP1,116987,NT_005120.16
237074307	237076652	-	best	GBX2,2637,NT_005120.16
237075923	237203570	+	mRNA identical N	LOC100128572,100128572,NT_005120.16
237103515	237172988	-	best	ASB18,401036,NT_005120.16
237232794	237416092	-	best	IQCA1,79781,NT_005120.16
237316433	237317746	-	best	RPL3P5,100130450,NT_005120.16
237478380	237490997	+	best	CXCR7,57007,NT_005120.16
237964070	237964827	-	protein  	LOC93463,93463,NT_005120.16
237994084	238007489	+	best	COPS8,10920,NT_005120.16
238232655	238322850	-	best	COL6A3,1293,NT_005120.16
238249351	238253413	+	mRNA identical N	LOC100286991,100286991,NT_005120.16
238395878	238463961	+	best	MLPH,79083,NT_005120.16
238429322	238438955	-	protein  	LOC100287288,100287288,NT_005120.16
238475217	238475818	+	best	PRLH,51052,NT_005120.16
238482965	238499736	-	best	RAB17,64284,NT_005120.16
238536224	238690290	+	best	LRRFIP1,9208,NT_005120.16
238707388	238751451	+	best	RBM44,375316,NT_005120.16
238768187	238820756	+	best	RAMP1,10267,NT_005120.16
238875700	238950684	+	best	UBE2F,140739,NT_005120.16
238969632	239008054	+	best	SCLY,51540,NT_005120.16
239008951	239041928	+	best	ESPNL,339768,NT_005120.16
239049417	239061547	+	best	KLHL30,377007,NT_005120.16
239069674	239075695	+	protein identical N	FAM132B,151176,NT_005120.16
239075749	239077544	+	mRNA identical N	LOC100287347,100287347,NT_005120.16
239079043	239112324	-	best	ILKAP,80895,NT_005120.16
239133754	239140318	-	best	LOC151174,151174,NT_005120.16
239140327	239142986	+	best	LOC643387,643387,NT_005120.16
239146908	239148681	-	best	HES6,55502,NT_005120.16
239152679	239197207	-	best	PER2,8864,NT_005120.16
239229185	239309541	+	best	TRAF3IP1,26146,NT_005120.16
239334020	239335530	+	mRNA identical N	LOC100287019,100287019,NT_005120.16
239335626	239360891	+	best	ASB1,51665,NT_005120.16
239419331	239420067	-	mRNA identical N	LOC100287050,100287050,NT_005120.16
239755218	239756320	-	mRNA identical N	LOC100287387,100287387,NT_005120.16
239756726	239757391	+	best	TWIST2,117581,NT_005120.16
239756805	239775646	-	mRNA identical N	LOC100287089,100287089,NT_005120.16
239835312	239847374	-	protein  	FLJ43879,401039,NT_022173.11
239969864	240322643	-	best	HDAC4,9759,NT_022173.11
240115027	240117153	-	best	MGC16025,85009,NT_022173.11
240115027	240117153	+	mRNA identical N	LOC100288992,100288992,NT_022173.11
240499995	240504804	+	mRNA  	FLJ45964,401040,NT_022173.11
240882747	240885078	+	mRNA identical N	LOC100288898,100288898,NT_005416.13
240900156	240964798	-	best	NDUFA10,4705,NT_005416.13
240968908	240969846	-	best	OR6B2,389090,NT_005416.13
240981230	240982399	-	best	PRR21,643905,NT_005416.13
240984494	240985489	-	best	OR6B3,150681,NT_005416.13
241018850	241019777	+	best	OR9S24P,403275,NT_005416.13
241048519	241049466	+	best	OR5S1P,391496,NT_005416.13
241065980	241075764	-	best	MYEOV2,150678,NT_005416.13
241078446	241080073	-	best	OTOS,150677,NT_005416.13
241375115	241407495	+	best	GPC1,2817,NT_005416.13
241388836	241396117	-	best	PP14571,100130449,NT_005416.13
241395418	241395506	+	external external N	MIR149,406941,NT_005416.13
241405476	241407497	-	mRNA identical N	LOC100288928,100288928,NT_005416.13
241418839	241497405	-	best	ANKMY1,51281,NT_005416.13
241499471	241503431	+	best	DUSP28,285193,NT_005416.13
241508104	241518144	+	best	RNPEPL1,57140,NT_005416.13
241526145	241557122	+	best	CAPN10,11132,NT_005416.13
241568795	241570669	+	best	GPR35,2859,NT_005416.13
241615835	241622317	-	best	AQP12B,653437,NT_005416.13
241624478	241627223	-	protein identical N	LOC100289063,100289063,NT_005416.13
241627222	241629111	+	protein identical N	LOC100289094,100289094,NT_005416.13
241631262	241637900	+	best	AQP12A,375318,NT_005416.13
241653184	241759624	-	best	KIF1A,547,NT_005416.13
241808162	241818536	+	best	AGXT,189,NT_005416.13
241825465	241835573	-	best	C2orf54,79919,NT_005416.13
241847085	241930699	+	mRNA  	LOC728763,728763,NT_005416.13
241938255	242033643	+	best	SNED1,25992,NT_005416.13
242026509	242041724	-	best	MTERFD2,130916,NT_005416.13
242045515	242088878	-	best	PASK,23178,NT_005416.13
242089430	242092991	-	mRNA identical N	LOC100289155,100289155,NT_005416.13
242089902	242122439	+	best	PPP1R7,5510,NT_005416.13
242127924	242164791	+	best	ANO7,50636,NT_005416.13
242166679	242255254	-	best	HDLBP,3069,NT_005416.13
242254723	242293442	+	best	SEPT2,4735,NT_005416.13
242295711	242434255	+	best	FARP2,9855,NT_005416.13
242434432	242448034	-	best	STK25,10494,NT_005416.13
242434792	242448987	+	mRNA identical N	LOC100289192,100289192,NT_005416.13
242498192	242513553	+	best	BOK,666,NT_005416.13
242523820	242576655	-	best	THAP4,51078,NT_005416.13
242577027	242613272	+	best	ATG4B,23192,NT_005416.13
242615157	242626227	-	best	DTYMK,1841,NT_005416.13
242641456	242668896	+	best	ING5,84289,NT_005416.13
242674030	242708231	+	best	D2HGDH,728294,NT_005416.13
242674130	242715546	-	mRNA identical N	LOC728846,728846,NT_005416.13
242716240	242743702	+	best	GAL3ST2,64090,NT_005416.13
242752073	242758734	+	best	NEU4,129807,NT_005416.13
242792033	242801058	-	best	PDCD1,5133,NT_005416.13
242811886	242815482	+	best	C2orf85,285093,NT_005416.13
242836134	242842599	-	mRNA identical N	LOC285095,285095,NT_005416.13
242945848	242948164	+	mRNA  	FLJ38379,285097,NT_005416.13
242962494	242968396	-	protein identical N	LOC100289268,100289268,NT_005416.13
243030844	243102469	+	best	LOC728323,728323,NT_005416.13
243159830	243160835	-	mRNA  	LOC100289034,100289034,NT_005416.13
