Start	Stop	Strand	Evidence_code	GeneName,GeneID,Contig
22649358	22649824	-	protein  	LOC343384,343384,NT_004610.19
22778344	22857650	+	best	ZBTB40,9923,NT_004610.19
22890004	22930087	+	best	EPHA8,2046,NT_004610.19
22963118	22966175	+	best	C1QA,712,NT_004610.19
22970118	22974603	+	best	C1QC,714,NT_004610.19
22979682	22988029	+	best	C1QB,713,NT_004610.19
23037331	23241823	+	best	EPHB2,2048,NT_004610.19
23279536	23289671	-	protein identical N	LOC646262,646262,NT_004610.19
23337327	23340567	-	mRNA  	LOC729059,729059,NT_004610.19
23345946	23410184	+	best	KDM1,23028,NT_004610.19
23410516	23495351	-	best	LUZP1,7798,NT_004610.19
23466881	23467644	+	protein  	LOC100127936,100127936,NT_004610.19
23518388	23521222	-	best	HTR1D,3352,NT_004610.19
23571222	23571838	+	best	RPL29P6,391019,NT_004610.19
23636276	23670853	-	best	HNRNPR,10236,NT_004610.19
23685941	23696357	-	best	ZNF436,80818,NT_004610.19
23695464	23698279	+	best	C1orf213,148898,NT_004610.19
23707555	23751261	-	best	TCEA3,6920,NT_004610.19
23737325	23738645	+	protein  	LOC100289176,100289176,NT_004610.19
23755056	23810750	-	best	ASAP3,55616,NT_004610.19
23832922	23857713	-	best	E2F2,1870,NT_004610.19
23884409	23886322	-	best	ID3,3399,NT_004610.19
23953824	23967056	+	best	MDS2,259283,NT_004610.19
23997268	23997735	+	protein identical N	LOC729856,729856,NT_004610.19
24018294	24022915	+	best	RPL11,6135,NT_004610.19
24069856	24088549	+	best	TCEB3,6924,NT_004610.19
24104876	24114722	+	best	C1orf128,57095,NT_004610.19
24117646	24122029	+	best	LYPLA2,11313,NT_004610.19
24122089	24127294	-	best	GALE,2582,NT_004610.19
24128367	24151949	-	best	HMGCL,3155,NT_004610.19
24171567	24194821	-	best	FUCA1,2517,NT_004610.19
24191990	24194780	+	mRNA identical N	LOC100289209,100289209,NT_004610.19
24200460	24239817	-	best	CNR2,1269,NT_004610.19
24286301	24289952	+	best	PNRC2,55629,NT_004610.19
24292939	24306821	-	best	FUSIP1,10772,NT_004610.19
24334371	24335009	-	best	RPL36P5,127295,NT_004610.19
24382531	24438665	-	best	MYOM3,127294,NT_004610.19
24446261	24469611	-	best	IL22RA1,58985,NT_004610.19
24480647	24513751	-	best	IL28RA,163702,NT_004610.19
24526730	24538178	+	best	LOC284632,284632,NT_004610.19
24645881	24681808	+	best	GRHL3,57822,NT_004610.19
24683489	24727949	-	best	C1orf201,90529,NT_004610.19
24742245	24799473	+	best	NIPAL3,57185,NT_004610.19
24829387	24862428	+	best	RCAN3,11123,NT_004610.19
24890088	24890462	+	best	RPL26P8,100270884,NT_004610.19
24921910	24935816	+	best	C1orf130,400746,NT_004610.19
24969594	24999772	+	best	SRRM1,10250,NT_004610.19
25071760	25170815	+	best	CLIC4,25932,NT_004610.19
25226002	25291501	-	best	RUNX3,864,NT_004610.19
25451384	25451948	-	best	LOC391020,391020,NT_004610.19
25548764	25559013	-	best	SYF2,25949,NT_004610.19
25568740	25573985	-	best	C1orf63,57035,NT_004610.19
25598981	25656936	+	best	RHD,6007,NT_004610.19
25619853	25621144	-	best	SDHDP6,29768,NT_004610.19
25664811	25688852	+	best	TMEM50A,23585,NT_004610.19
25688740	25747363	-	best	RHCE,6006,NT_004610.19
25725202	25726491	+	best	SDHDP7,388606,NT_004610.19
25735208	25747339	+	mRNA identical N	LOC100288240,100288240,NT_004610.19
25757388	25826700	+	best	TMEM57,55219,NT_004610.19
25870076	25895377	+	best	LDLRAP1,26119,NT_004610.19
25943959	26111258	+	best	MAN1C1,57134,NT_004610.19
26126667	26144713	+	best	SEPN1,57190,NT_004610.19
26146397	26159433	+	best	FAM54B,56181,NT_004610.19
26146445	26150097	-	best	LOC646471,646471,NT_004610.19
26160497	26185848	-	best	C1orf135,79000,NT_004610.19
26186104	26190330	+	mRNA identical N	LOC100289250,100289250,NT_004610.19
26187975	26197744	-	best	PAQR7,164091,NT_004610.19
26210677	26233368	-	best	STMN1,3925,NT_004610.19
26213779	26225569	+	protein  	LOC100288272,100288272,NT_004610.19
26215478	26215600	+	best	RPL39P7,100270892,NT_004610.19
26286258	26324648	-	best	PAFAH2,5051,NT_004610.19
26348271	26362955	+	best	EXTL1,2134,NT_004610.19
26364514	26372604	-	best	SLC30A2,7780,NT_004610.19
26377798	26394121	-	best	TRIM63,84676,NT_004610.19
26437656	26452034	+	best	PDIK1L,149420,NT_004610.19
26485511	26489119	+	best	GRRP1,79927,NT_004610.19
26496388	26497364	+	best	ZNF593,51042,NT_004610.19
26496438	26498152	-	mRNA identical N	LOC100128346,100128346,NT_004610.19
26503981	26516375	+	best	CNKSR1,10256,NT_004610.19
26517119	26529033	+	best	CATSPER4,378807,NT_004610.19
26536876	26554337	+	mRNA  	LOC100133116,100133116,NT_004610.19
26560693	26605299	+	best	CCDC21,64793,NT_004610.19
26589526	26589889	-	best	MRPS6P1,359780,NT_004610.19
26606213	26608013	+	best	SH3BGRL3,83442,NT_004610.19
26608773	26644756	-	best	UBXN11,91544,NT_004610.19
26644411	26647014	+	best	CD52,1043,NT_004610.19
26648350	26670443	-	best	AIM1L,55057,NT_004610.19
26653178	26653530	+	best	RPL34P4,100270889,NT_004610.19
26688125	26699266	-	best	ZNF683,257101,NT_004610.19
26737269	26756219	+	best	LIN28,79727,NT_004610.19
26758802	26797797	+	best	DHDDS,79947,NT_004610.19
26781094	26781751	-	best	RPL17P9,729301,NT_004610.19
26798902	26803133	+	best	HMGN2,3151,NT_004610.19
26845845	26846741	-	protein  	LOC100128503,100128503,NT_004610.19
26856249	26901520	+	best	RPS6KA1,6195,NT_004610.19
26881033	26881084	+	external external N	MIR1976,100302226,NT_004610.19
26966868	26967105	-	protein  	LOC100289322,100289322,NT_004610.19
26973937	26974174	+	protein  	LOC100289354,100289354,NT_004610.19
27022522	27108601	+	best	ARID1A,8289,NT_004610.19
27114486	27124887	+	best	PIGV,55650,NT_004610.19
27153201	27182208	+	best	ZDHHC18,84243,NT_004610.19
27189633	27190947	+	best	SFN,2810,NT_004610.19
27205873	27216869	-	best	GPN2,54707,NT_004610.19
27216979	27226962	-	best	GPATCH3,63906,NT_004610.19
27237975	27240567	-	best	NR0B2,8431,NT_004610.19
27248224	27272887	+	best	NUDC,10726,NT_004610.19
27276061	27286897	-	best	C1orf172,126695,NT_004610.19
27306571	27307515	+	best	RPL12P13,100129926,NT_004610.19
27310090	27310515	+	best	RPL32P6,100270888,NT_004610.19
27312388	27312831	-	protein identical N	LOC646567,646567,NT_004610.19
27320195	27327377	+	best	TRNP1,388610,NT_004610.19
27331511	27339333	-	best	FAM46B,115572,NT_004610.19
27425300	27481451	-	best	SLC9A1,6548,NT_004610.19
27503204	27503821	+	best	RPL18AP5,729955,NT_004610.19
27526514	27528092	-	mRNA  	LOC646572,646572,NT_004610.19
27533427	27534287	+	mRNA identical N	LOC440577,440577,NT_004610.19
27561007	27635110	+	best	WDTC1,23038,NT_004610.19
27648636	27662891	+	best	TMEM222,84065,NT_004610.19
27668513	27680421	+	best	SYTL1,84958,NT_004610.19
27681670	27693337	-	best	MAP3K6,9064,NT_004610.19
27695601	27701315	-	best	FCN3,8547,NT_004610.19
27705596	27709805	-	best	CD164L2,388611,NT_004610.19
27719152	27722318	+	best	GPR3,2827,NT_004610.19
27732126	27816669	-	best	WASF2,10163,NT_004610.19
27860756	27930143	-	best	AHDC1,27245,NT_004610.19
27938800	27961727	-	best	FGR,2268,NT_004610.19
27975896	27976459	+	mRNA identical N	LOC729973,729973,NT_004610.19
27992572	27998724	-	best	IFI6,2537,NT_004610.19
28013320	28013951	-	best	LOC646597,646597,NT_004610.19
28052490	28089426	+	best	FAM76A,199870,NT_004610.19
28099694	28150963	+	best	STX12,23673,NT_004610.19
28157293	28178183	+	best	PPP1R8,5511,NT_004610.19
28160912	28161077	+	best	SCARNA1,677774,NT_004610.19
28199055	28213196	+	best	C1orf38,9473,NT_004610.19
28218049	28241236	-	best	RPA2,6118,NT_004610.19
28261504	28285663	+	best	SMPDL3B,27293,NT_004610.19
28284985	28298139	-	mRNA identical N	LOC100128789,100128789,NT_004610.19
28286504	28294604	+	best	XKR8,55113,NT_004610.19
28300819	28415131	-	best	EYA3,2140,NT_004610.19
28421446	28423069	-	best	LOC653566,653566,NT_004610.19
28446888	28447832	-	protein  	LOC100131223,100131223,NT_004610.19
28470667	28470725	-	best	RNU7-29P,100147816,NT_004610.19
28475838	28503191	-	best	PTAFR,5724,NT_004610.19
28526789	28559542	-	best	DNAJC8,22826,NT_004610.19
28562611	28564611	+	best	ATPIF1,93974,NT_004610.19
28586006	28609002	+	best	SESN2,83667,NT_004610.19
28655513	28662478	+	best	MED18,54797,NT_004610.19
28696093	28826881	+	best	PHACTR4,65979,NT_004610.19
28832496	28836146	+	best	SNHG3,8420,NT_004610.19
28832496	28865607	+	best	SNHG3-RCC1,751867,NT_004610.19
28833877	28834083	+	best	SNORA73A,6080,NT_004610.19
28835070	28835227	+	best	RNU105A,26768,NT_004610.19
28835070	28835274	+	best	SNORA73B,6081,NT_004610.19
28844745	28865607	+	best	RCC1,1104,NT_004610.19
28845050	28859254	-	protein  	LOC100128092,100128092,NT_004610.19
28879529	28905057	+	best	TRNAU1AP,54952,NT_004610.19
28905050	28908366	-	best	SNHG12,85028,NT_004610.19
28905255	28905334	-	best	SNORD99,692212,NT_004610.19
28906276	28906405	-	best	SNORA61,677838,NT_004610.19
28906893	28907024	-	best	SNORA44,677825,NT_004610.19
28907076	28908385	+	mRNA identical N	LOC100289582,100289582,NT_004610.19
28907432	28907565	-	best	SNORA16A,692073,NT_004610.19
28907586	28909644	+	mRNA identical N	LOC100132870,100132870,NT_004610.19
28918712	28921098	+	best	RAB42,115273,NT_004610.19
28929608	28969604	-	best	TAF12,6883,NT_004610.19
28975112	28975246	+	best	RNU11,26824,NT_004610.19
28995244	29041398	+	best	GMEB1,10691,NT_004610.19
29063136	29096287	+	best	YTHDF2,51441,NT_004610.19
29063691	29064838	-	mRNA identical N	LOC100289620,100289620,NT_004610.19
29138654	29190208	+	best	OPRD1,4985,NT_004610.19
29213628	29446958	+	best	EPB41,2035,NT_004610.19
29308756	29309156	-	best	RPL27P4,646624,NT_004610.19
29445940	29450407	-	best	TMEM200B,399474,NT_004610.19
29474250	29508637	-	best	SFRS4,6429,NT_004610.19
29519385	29557454	-	best	MECR,51102,NT_004610.19
29563047	29653316	+	best	PTPRU,10076,NT_004610.19
29814633	29823398	-	protein identical N	LOC100288450,100288450,NT_004610.19
31184124	31196432	-	best	MATN1,4146,NT_032977.9
31191614	31194454	+	mRNA identical N	LOC100288680,100288680,NT_032977.9
31192050	31192418	+	protein identical N	LOC100129196,100129196,NT_032977.9
31205315	31230683	-	best	LAPTM5,7805,NT_032977.9
31342313	31381480	-	best	SDC3,9672,NT_032977.9
31347183	31351518	+	mRNA identical N	LOC100288670,100288670,NT_032977.9
31404353	31538564	-	best	PUM1,9698,NT_032977.9
31408536	31408623	-	best	SNORD103A,692234,NT_032977.9
31441010	31441084	-	best	SNORD85,692200,NT_032977.9
31460912	31461481	+	best	PRO0611,28997,NT_032977.9
31567418	31568485	-	best	SEPW1P,23679,NT_032977.9
31580948	31581510	-	best	RPL21P22,100270878,NT_032977.9
31652593	31661000	-	best	NKAIN1,79570,NT_032977.9
31732415	31769644	-	best	SNRNP40,9410,NT_032977.9
31769842	31837780	+	best	ZCCHC17,51538,NT_032977.9
31838100	31845923	-	best	FABP3,2170,NT_032977.9
31885963	31907525	+	best	SERINC2,347735,NT_032977.9
31960432	31961897	-	protein  	LOC441880,441880,NT_032977.9
31971822	31974166	+	mRNA  	LOC149086,149086,NT_032977.9
31984036	31989846	+	best	LOC284551,284551,NT_032977.9
32042086	32053287	+	best	TINAGL1,64129,NT_032977.9
32083301	32092919	+	best	HCRTR1,3061,NT_032977.9
32095471	32110477	-	best	PEF1,553115,NT_032977.9
32117848	32169768	-	best	COL16A1,1307,NT_032977.9
32192718	32229648	-	best	BAI2,576,NT_032977.9
32256025	32281580	-	best	SPOCD1,90853,NT_032977.9
32373793	32403988	-	best	PTP4A2,8073,NT_032977.9
32479491	32509472	+	best	KHDRBS1,10657,NT_032977.9
32538503	32568467	+	best	TMEM39B,55116,NT_032977.9
32573644	32642169	+	best	KPNA6,23633,NT_032977.9
32645345	32663886	+	best	TXLNA,200081,NT_032977.9
32666202	32670991	+	best	CCDC28B,79140,NT_032977.9
32671272	32674288	+	best	IQCC,55721,NT_032977.9
32674695	32681797	+	best	DCDC2B,149069,NT_032977.9
32681798	32687926	-	best	C1orf91,56063,NT_032977.9
32687971	32697205	+	best	EIF3I,8668,NT_032977.9
32697261	32707311	-	best	LOC339483,339483,NT_032977.9
32712818	32714461	+	best	FAM167B,84734,NT_032977.9
32716840	32751766	+	best	LCK,3932,NT_032977.9
32757708	32799224	+	best	HDAC1,3065,NT_032977.9
32799440	32801834	-	best	MARCKSL1,65108,NT_032977.9
32822553	32827391	+	mRNA identical N	LOC100286999,100286999,NT_032977.9
32825189	32827734	-	mRNA identical N	LOC100128071,100128071,NT_032977.9
32827862	32829926	+	best	TSSK3,81629,NT_032977.9
32830704	32860062	-	best	BSDC1,55108,NT_032977.9
32867501	32868784	-	best	LOC343338,343338,NT_032977.9
32888812	32893180	-	protein  	LOC100133117,100133117,NT_032977.9
32930658	32953460	+	best	ZBTB8B,728116,NT_032977.9
33004772	33071542	+	best	ZBTB8A,653121,NT_032977.9
33087305	33116185	-	best	ZBTB8OS,339487,NT_032977.9
33116749	33151812	+	best	RBBP4,5928,NT_032977.9
33145507	33168361	-	best	SYNC,81493,NT_032977.9
33207512	33240571	+	best	KIAA1522,57648,NT_032977.9
33240840	33283633	-	best	YARS,8565,NT_032977.9
33283176	33324476	+	best	S100PBP,64766,NT_032977.9
33327877	33336347	-	best	FNDC5,252995,NT_032977.9
33352098	33360247	+	best	HPCA,3208,NT_032977.9
33353113	33359417	-	mRNA identical N	LOC100129200,100129200,NT_032977.9
33360196	33366953	-	best	TMEM54,113452,NT_032977.9
33402050	33430286	-	best	RNF19B,127544,NT_032977.9
33445511	33446125	+	best	RPL18AP4,127545,NT_032977.9
33473586	33502492	-	best	AK2,204,NT_032977.9
33546714	33585995	+	best	ADC,113451,NT_032977.9
33611003	33647671	-	best	TRIM62,55223,NT_032977.9
33722174	33766320	+	best	ZNF362,149076,NT_032977.9
33772367	33786699	-	best	A3GALT2,127550,NT_032977.9
33789224	33841194	-	best	PHC2,1912,NT_032977.9
33931850	33934576	+	protein  	LOC100131451,100131451,NT_032977.9
33938232	33961995	+	best	ZSCAN20,7579,NT_032977.9
33979609	34631443	-	best	CSMD2,114784,NT_032977.9
34304122	34382834	+	protein  	LOC100287140,100287140,NT_032977.9
34326076	34330392	+	best	HMGB4,127540,NT_032977.9
34632624	34684732	+	best	C1orf94,84970,NT_032977.9
35135200	35135295	-	external external N	MIR552,693137,NT_032977.9
35220721	35224112	+	best	GJB5,2709,NT_032977.9
35226778	35227928	+	best	GJB4,127534,NT_032977.9
35246790	35251967	+	best	GJB3,2707,NT_032977.9
35247872	35258631	-	mRNA identical N	LOC100287174,100287174,NT_032977.9
35258599	35261348	+	best	GJA4,2701,NT_032977.9
35319124	35325345	-	best	C1orf212,113444,NT_032977.9
35331037	35370984	-	best	DLGAP3,58512,NT_032977.9
35447127	35450948	-	mRNA identical N	LOC100130633,100130633,NT_032977.9
35451766	35497569	-	best	ZMYM6,9204,NT_032977.9
35544972	35581455	+	best	ZMYM1,79830,NT_032977.9
35649201	35658743	-	best	SFPQ,6421,NT_032977.9
35734568	35887545	+	best	ZMYM4,9202,NT_032977.9
35816249	35817267	+	best	RPL5P4,643343,NT_032977.9
35899091	36023004	-	best	KIAA0319L,79932,NT_032977.9
36023393	36032380	+	best	NCDN,23154,NT_032977.9
36038971	36060929	+	best	TFAP2E,339488,NT_032977.9
36068739	36107143	-	best	PSMB2,5690,NT_032977.9
36179477	36184790	-	best	C1orf216,127703,NT_032977.9
36200239	36201517	-	mRNA identical N	LOC100289612,100289612,NT_032977.9
36201818	36235551	-	best	CLSPN,63967,NT_032977.9
36273828	36321188	+	best	EIF2C4,192670,NT_032977.9
36348810	36389899	+	best	EIF2C1,26523,NT_032977.9
36396772	36522063	+	best	EIF2C3,192669,NT_032977.9
36545671	36546923	-	mRNA  	LOC100128093,100128093,NT_032977.9
36549676	36553876	+	best	TEKT2,27285,NT_032977.9
36554453	36559533	+	best	ADPRHL2,54936,NT_032977.9
36560846	36565850	-	best	COL8A2,1296,NT_032977.9
36602173	36615067	-	best	TRAPPC3,27095,NT_032977.9
36621803	36646441	+	best	MAP7D1,55700,NT_032977.9
36690017	36770958	+	best	THRAP3,9967,NT_032977.9
36772718	36790487	+	best	C1orf113,79729,NT_032977.9
36787632	36789755	-	best	FAM176B,55194,NT_032977.9
36805225	36851485	-	best	STK40,83931,NT_032977.9
36857590	36861824	+	mRNA identical N	LOC100287265,100287265,NT_032977.9
36859031	36863493	-	best	LSM10,84967,NT_032977.9
36883507	36916052	-	best	C1orf102,127700,NT_032977.9
36921362	36930040	-	best	MRPS15,64960,NT_032977.9
36931644	36948509	-	best	CSF3R,1441,NT_032977.9
37261128	37499844	-	best	GRIK3,2899,NT_032977.9
37356527	37503568	+	mRNA identical N	LOC100287202,100287202,NT_032977.9
37796453	37796580	+	best	RPS29P6,100270903,NT_032977.9
37920480	37940195	-	mRNA identical N	LOC728431,728431,NT_032977.9
37940119	37949978	+	best	ZC3H12A,80149,NT_032977.9
37958176	37980364	-	best	C1orf149,64769,NT_032977.9
38002142	38019903	-	best	SNIP1,79753,NT_032977.9
38010164	38011059	+	best	FTHL1,2496,NT_032977.9
38021815	38022154	+	best	RPS27P9,100131572,NT_032977.9
38022520	38032458	+	best	DNALI1,7802,NT_032977.9
38032413	38061586	-	best	GNL2,29889,NT_032977.9
38076951	38100491	-	best	RSPO1,284654,NT_032977.9
38147242	38156192	-	best	C1orf109,54955,NT_032977.9
38158159	38175391	+	best	CDCA8,55143,NT_032977.9
38181640	38183858	+	mRNA identical N	LOC100287787,100287787,NT_032977.9
38181646	38230824	-	best	EPHA10,284656,NT_032977.9
38232107	38245184	+	protein  	LOC391026,391026,NT_032977.9
38247885	38248557	-	protein  	LOC100129497,100129497,NT_032977.9
38259774	38267278	+	best	MANEAL,149175,NT_032977.9
38268614	38273865	-	best	YRDC,79693,NT_032977.9
38273473	38275126	+	best	C1orf122,127687,NT_032977.9
38275239	38325292	-	best	MTF1,4520,NT_032977.9
38306517	38307352	+	best	RPS2P13,100270826,NT_032977.9
38326369	38412729	-	best	INPP5B,3633,NT_032977.9
38422647	38455761	-	best	SF3A3,10946,NT_032977.9
38462442	38471234	-	best	FHL3,2275,NT_032977.9
38464960	38471687	+	mRNA identical N	LOC100287358,100287358,NT_032977.9
38478384	38490497	+	best	UTP11L,51118,NT_032977.9
38509523	38512450	-	best	POU3F1,5453,NT_032977.9
39174602	39176600	+	mRNA  	LOC400750,400750,NT_032977.9
39305005	39325340	-	best	RRAGC,64121,NT_032977.9
39328636	39339050	-	best	MYCBP,26292,NT_032977.9
39339739	39347289	-	best	GJA9,81025,NT_032977.9
39351479	39407456	-	best	RHBDL2,54933,NT_032977.9
39423947	39424597	-	protein  	LOC100288425,100288425,NT_032977.9
39456916	39471737	+	best	AKIRIN1,79647,NT_032977.9
39492006	39500287	+	best	NDUFS5,4725,NT_032977.9
39547118	39952789	+	best	MACF1,23499,NT_032977.9
39875176	39882154	+	best	KIAA0754,643314,NT_032977.9
39949529	39966319	-	mRNA identical N	LOC100288731,100288731,NT_032977.9
39957318	39995541	+	best	BMP8A,353500,NT_032977.9
39970195	39970267	+	best	TRNAK36P,100189464,NT_032977.9
39980535	39982339	+	best	OXCT2P,192217,NT_032977.9
39987952	40025370	-	best	LOC728448,728448,NT_032977.9
39990431	39991357	-	mRNA identical N	LOC100130494,100130494,NT_032977.9
40026485	40042521	-	best	PABPC4,8761,NT_032977.9
40033046	40033182	-	best	SNORA55,677834,NT_032977.9
40089103	40105348	-	best	HEYL,26508,NT_032977.9
40124793	40137710	-	best	NT5C1A,84618,NT_032977.9
40144645	40157089	-	best	HPCAL4,51440,NT_032977.9
40183700	40184268	+	protein  	LOC100128091,100128091,NT_032977.9
40204530	40229586	+	best	PPIE,10450,NT_032977.9
40223903	40254533	-	best	BMP8B,656,NT_032977.9
40235197	40237020	-	best	OXCT2,64064,NT_032977.9
40254654	40255843	+	mRNA identical N	LOC100287437,100287437,NT_032977.9
40306703	40349177	-	best	TRIT1,54802,NT_032977.9
40361098	40367687	-	best	MYCL1,4610,NT_032977.9
40363341	40366870	+	mRNA identical N	LOC100289331,100289331,NT_032977.9
40420784	40435628	+	best	MFSD2,84879,NT_032977.9
40428196	40429113	+	best	RPS2P12,650901,NT_032977.9
40506255	40538321	+	best	CAP1,10487,NT_032977.9
40538382	40563142	-	best	PPT1,5538,NT_032977.9
40598434	40599121	+	protein  	LOC728602,728602,NT_032977.9
40627041	40706593	+	best	RLF,6018,NT_032977.9
40713573	40717365	+	best	TMCO2,127391,NT_032977.9
40723733	40759856	+	best	ZMPSTE24,10269,NT_032977.9
40766163	40782939	-	best	COL9A2,1298,NT_032977.9
40798714	40799270	-	best	RPL21P20,388621,NT_032977.9
40819969	40830856	+	protein  	LOC100287508,100287508,NT_032977.9
40839343	40872543	-	mRNA identical N	LOC100286988,100286988,NT_032977.9
40839728	40888994	+	best	SMAP2,64744,NT_032977.9
40915779	40929352	+	best	ZNF643,65243,NT_032977.9
40943302	40962015	+	best	ZNF642,339559,NT_032977.9
40974433	40982228	+	best	DEM1,64789,NT_032977.9
40997233	41013839	+	best	ZNF684,127396,NT_032977.9
41059342	41060064	-	protein  	LOC728633,728633,NT_032977.9
41086352	41131324	-	best	RIMS3,9783,NT_032977.9
41154752	41157933	-	best	LOC100130557,100130557,NT_032977.9
41157242	41237275	+	best	NFYC,4802,NT_032977.9
41220027	41220118	+	external external N	MIR30E,407034,NT_032977.9
41222956	41223044	+	external external N	MIR30C1,407031,NT_032977.9
41249684	41304360	+	best	KCNQ4,9132,NT_032977.9
41326728	41328018	-	best	CITED4,163732,NT_032977.9
41391281	41445040	-	protein identical N	LOC100128362,100128362,NT_032977.9
41445007	41478235	+	best	CTPS,1503,NT_032977.9
41481269	41487387	-	best	SLFNL1,200172,NT_032977.9
41492874	41651925	-	best	SCMH1,22955,NT_032977.9
41564310	41564805	+	best	RPL23AP17,100271138,NT_032977.9
41730173	41730551	-	best	RPL36AP9,100271139,NT_032977.9
